CountyCode	CountyName	ElectionNumber	ElectionDate	ElectionName	Precinct	PollingLocation	ReVoters	RegDem	RegRep	RegOth	ContestName	DistrictName	ContestID	CanName	CanParty	VoterID	CanAcct	CanVotes
IND	Indian River	10282	11/8/2016	2016 General Election	21	Gifford Community Center	3114	2130	431	553	City of Vero Beach		730030	Randolph Bruce Old	NOP		2	0
IND	Indian River	10282	11/8/2016	2016 General Election	21	Gifford Community Center	3114	2130	431	553	City of Vero Beach		730030	Norman Wells	NOP		3	0
IND	Indian River	10282	11/8/2016	2016 General Election	21	Gifford Community Center	3114	2130	431	553	City of Vero Beach		730030	Laura Moss	NOP		4	0
IND	Indian River	10282	11/8/2016	2016 General Election	21	Gifford Community Center	3114	2130	431	553	City of Vero Beach		730030	Sharon Shelton Gorry	NOP		5	0
IND	Indian River	10282	11/8/2016	2016 General Election	21	Gifford Community Center	3114	2130	431	553	City of Vero Beach		730030	Tony Young	NOP		6	0
IND	Indian River	10282	11/8/2016	2016 General Election	21	Gifford Community Center	3114	2130	431	553	City of Vero Beach		730030	WriteinVotes			900	0
IND	Indian River	10282	11/8/2016	2016 General Election	21	Gifford Community Center	3114	2130	431	553	City of Vero Beach		730030	OverVotes			901	0
IND	Indian River	10282	11/8/2016	2016 General Election	21	Gifford Community Center	3114	2130	431	553	City of Vero Beach		730030	UnderVotes			902	0
IND	Indian River	10282	11/8/2016	2016 General Election	22	Central Assembly of God	3333	829	1753	751	City of Vero Beach		730030	Lange Sykes	NOP		1	0
IND	Indian River	10282	11/8/2016	2016 General Election	22	Central Assembly of God	3333	829	1753	751	City of Vero Beach		730030	Randolph Bruce Old	NOP		2	0
IND	Indian River	10282	11/8/2016	2016 General Election	22	Central Assembly of God	3333	829	1753	751	City of Vero Beach		730030	Norman Wells	NOP		3	0
IND	Indian River	10282	11/8/2016	2016 General Election	22	Central Assembly of God	3333	829	1753	751	City of Vero Beach		730030	Laura Moss	NOP		4	0
IND	Indian River	10282	11/8/2016	2016 General Election	22	Central Assembly of God	3333	829	1753	751	City of Vero Beach		730030	Sharon Shelton Gorry	NOP		5	0
IND	Indian River	10282	11/8/2016	2016 General Election	22	Central Assembly of God	3333	829	1753	751	City of Vero Beach		730030	Tony Young	NOP		6	0
IND	Indian River	10282	11/8/2016	2016 General Election	22	Central Assembly of God	3333	829	1753	751	City of Vero Beach		730030	WriteinVotes			900	0
IND	Indian River	10282	11/8/2016	2016 General Election	22	Central Assembly of God	3333	829	1753	751	City of Vero Beach		730030	OverVotes			901	0
IND	Indian River	10282	11/8/2016	2016 General Election	22	Central Assembly of God	3333	829	1753	751	City of Vero Beach		730030	UnderVotes			902	0
IND	Indian River	10282	11/8/2016	2016 General Election	23	Unity Church of Vero Beach	2593	823	1045	725	City of Vero Beach		730030	Lange Sykes	NOP		1	633
IND	Indian River	10282	11/8/2016	2016 General Election	23	Unity Church of Vero Beach	2593	823	1045	725	City of Vero Beach		730030	Randolph Bruce Old	NOP		2	533
IND	Indian River	10282	11/8/2016	2016 General Election	23	Unity Church of Vero Beach	2593	823	1045	725	City of Vero Beach		730030	Norman Wells	NOP		3	428
IND	Indian River	10282	11/8/2016	2016 General Election	23	Unity Church of Vero Beach	2593	823	1045	725	City of Vero Beach		730030	Laura Moss	NOP		4	740
IND	Indian River	10282	11/8/2016	2016 General Election	23	Unity Church of Vero Beach	2593	823	1045	725	City of Vero Beach		730030	Sharon Shelton Gorry	NOP		5	533
IND	Indian River	10282	11/8/2016	2016 General Election	23	Unity Church of Vero Beach	2593	823	1045	725	City of Vero Beach		730030	Tony Young	NOP		6	674
IND	Indian River	10282	11/8/2016	2016 General Election	23	Unity Church of Vero Beach	2593	823	1045	725	City of Vero Beach		730030	WriteinVotes			900	0
IND	Indian River	10282	11/8/2016	2016 General Election	23	Unity Church of Vero Beach	2593	823	1045	725	City of Vero Beach		730030	OverVotes			901	9
IND	Indian River	10282	11/8/2016	2016 General Election	23	Unity Church of Vero Beach	2593	823	1045	725	City of Vero Beach		730030	UnderVotes			902	1811
IND	Indian River	10282	11/8/2016	2016 General Election	24	Unitarian Universalist Fellowship Hall	903	345	279	279	City of Vero Beach		730030	Lange Sykes	NOP		1	198
IND	Indian River	10282	11/8/2016	2016 General Election	24	Unitarian Universalist Fellowship Hall	903	345	279	279	City of Vero Beach		730030	Randolph Bruce Old	NOP		2	166
IND	Indian River	10282	11/8/2016	2016 General Election	24	Unitarian Universalist Fellowship Hall	903	345	279	279	City of Vero Beach		730030	Norman Wells	NOP		3	132
IND	Indian River	10282	11/8/2016	2016 General Election	24	Unitarian Universalist Fellowship Hall	903	345	279	279	City of Vero Beach		730030	Laura Moss	NOP		4	202
IND	Indian River	10282	11/8/2016	2016 General Election	24	Unitarian Universalist Fellowship Hall	903	345	279	279	City of Vero Beach		730030	Sharon Shelton Gorry	NOP		5	162
IND	Indian River	10282	11/8/2016	2016 General Election	24	Unitarian Universalist Fellowship Hall	903	345	279	279	City of Vero Beach		730030	Tony Young	NOP		6	193
IND	Indian River	10282	11/8/2016	2016 General Election	24	Unitarian Universalist Fellowship Hall	903	345	279	279	City of Vero Beach		730030	WriteinVotes			900	0
IND	Indian River	10282	11/8/2016	2016 General Election	24	Unitarian Universalist Fellowship Hall	903	345	279	279	City of Vero Beach		730030	OverVotes			901	0
IND	Indian River	10282	11/8/2016	2016 General Election	24	Unitarian Universalist Fellowship Hall	903	345	279	279	City of Vero Beach		730030	UnderVotes			902	621
IND	Indian River	10282	11/8/2016	2016 General Election	25	Our Savior Lutheran Church	1603	376	843	384	City of Vero Beach		730030	Lange Sykes	NOP		1	455
IND	Indian River	10282	11/8/2016	2016 General Election	25	Our Savior Lutheran Church	1603	376	843	384	City of Vero Beach		730030	Randolph Bruce Old	NOP		2	487
IND	Indian River	10282	11/8/2016	2016 General Election	25	Our Savior Lutheran Church	1603	376	843	384	City of Vero Beach		730030	Norman Wells	NOP		3	343
IND	Indian River	10282	11/8/2016	2016 General Election	25	Our Savior Lutheran Church	1603	376	843	384	City of Vero Beach		730030	Laura Moss	NOP		4	512
IND	Indian River	10282	11/8/2016	2016 General Election	25	Our Savior Lutheran Church	1603	376	843	384	City of Vero Beach		730030	Sharon Shelton Gorry	NOP		5	460
IND	Indian River	10282	11/8/2016	2016 General Election	25	Our Savior Lutheran Church	1603	376	843	384	City of Vero Beach		730030	Tony Young	NOP		6	536
IND	Indian River	10282	11/8/2016	2016 General Election	25	Our Savior Lutheran Church	1603	376	843	384	City of Vero Beach		730030	WriteinVotes			900	0
IND	Indian River	10282	11/8/2016	2016 General Election	25	Our Savior Lutheran Church	1603	376	843	384	City of Vero Beach		730030	OverVotes			901	3
IND	Indian River	10282	11/8/2016	2016 General Election	25	Our Savior Lutheran Church	1603	376	843	384	City of Vero Beach		730030	UnderVotes			902	1014
IND	Indian River	10282	11/8/2016	2016 General Election	26	Our Savior Lutheran Church	2286	827	786	673	City of Vero Beach		730030	Lange Sykes	NOP		1	0
IND	Indian River	10282	11/8/2016	2016 General Election	26	Our Savior Lutheran Church	2286	827	786	673	City of Vero Beach		730030	Randolph Bruce Old	NOP		2	0
IND	Indian River	10282	11/8/2016	2016 General Election	26	Our Savior Lutheran Church	2286	827	786	673	City of Vero Beach		730030	Norman Wells	NOP		3	0
IND	Indian River	10282	11/8/2016	2016 General Election	26	Our Savior Lutheran Church	2286	827	786	673	City of Vero Beach		730030	Laura Moss	NOP		4	0
IND	Indian River	10282	11/8/2016	2016 General Election	26	Our Savior Lutheran Church	2286	827	786	673	City of Vero Beach		730030	Sharon Shelton Gorry	NOP		5	0
IND	Indian River	10282	11/8/2016	2016 General Election	26	Our Savior Lutheran Church	2286	827	786	673	City of Vero Beach		730030	Tony Young	NOP		6	0
IND	Indian River	10282	11/8/2016	2016 General Election	26	Our Savior Lutheran Church	2286	827	786	673	City of Vero Beach		730030	WriteinVotes			900	0
IND	Indian River	10282	11/8/2016	2016 General Election	26	Our Savior Lutheran Church	2286	827	786	673	City of Vero Beach		730030	OverVotes			901	0
IND	Indian River	10282	11/8/2016	2016 General Election	26	Our Savior Lutheran Church	2286	827	786	673	City of Vero Beach		730030	UnderVotes			902	0
IND	Indian River	10282	11/8/2016	2016 General Election	27	Royal Palm Clubhouse Vista Royale	4375	1248	1986	1141	City of Vero Beach		730030	Lange Sykes	NOP		1	0
IND	Indian River	10282	11/8/2016	2016 General Election	27	Royal Palm Clubhouse Vista Royale	4375	1248	1986	1141	City of Vero Beach		730030	Randolph Bruce Old	NOP		2	0
IND	Indian River	10282	11/8/2016	2016 General Election	27	Royal Palm Clubhouse Vista Royale	4375	1248	1986	1141	City of Vero Beach		730030	Norman Wells	NOP		3	0
IND	Indian River	10282	11/8/2016	2016 General Election	27	Royal Palm Clubhouse Vista Royale	4375	1248	1986	1141	City of Vero Beach		730030	Laura Moss	NOP		4	0
IND	Indian River	10282	11/8/2016	2016 General Election	27	Royal Palm Clubhouse Vista Royale	4375	1248	1986	1141	City of Vero Beach		730030	Sharon Shelton Gorry	NOP		5	0
IND	Indian River	10282	11/8/2016	2016 General Election	27	Royal Palm Clubhouse Vista Royale	4375	1248	1986	1141	City of Vero Beach		730030	Tony Young	NOP		6	0
IND	Indian River	10282	11/8/2016	2016 General Election	27	Royal Palm Clubhouse Vista Royale	4375	1248	1986	1141	City of Vero Beach		730030	WriteinVotes			900	0
IND	Indian River	10282	11/8/2016	2016 General Election	27	Royal Palm Clubhouse Vista Royale	4375	1248	1986	1141	City of Vero Beach		730030	OverVotes			901	0
IND	Indian River	10282	11/8/2016	2016 General Election	27	Royal Palm Clubhouse Vista Royale	4375	1248	1986	1141	City of Vero Beach		730030	UnderVotes			902	0
IND	Indian River	10282	11/8/2016	2016 General Election	28	Vero Beach Highlands P.O.A.	5738	1733	2438	1567	City of Vero Beach		730030	Lange Sykes	NOP		1	0
IND	Indian River	10282	11/8/2016	2016 General Election	28	Vero Beach Highlands P.O.A.	5738	1733	2438	1567	City of Vero Beach		730030	Randolph Bruce Old	NOP		2	0
IND	Indian River	10282	11/8/2016	2016 General Election	28	Vero Beach Highlands P.O.A.	5738	1733	2438	1567	City of Vero Beach		730030	Norman Wells	NOP		3	0
IND	Indian River	10282	11/8/2016	2016 General Election	28	Vero Beach Highlands P.O.A.	5738	1733	2438	1567	City of Vero Beach		730030	Laura Moss	NOP		4	0
IND	Indian River	10282	11/8/2016	2016 General Election	28	Vero Beach Highlands P.O.A.	5738	1733	2438	1567	City of Vero Beach		730030	Sharon Shelton Gorry	NOP		5	0
IND	Indian River	10282	11/8/2016	2016 General Election	28	Vero Beach Highlands P.O.A.	5738	1733	2438	1567	City of Vero Beach		730030	Tony Young	NOP		6	0
IND	Indian River	10282	11/8/2016	2016 General Election	28	Vero Beach Highlands P.O.A.	5738	1733	2438	1567	City of Vero Beach		730030	WriteinVotes			900	0
IND	Indian River	10282	11/8/2016	2016 General Election	28	Vero Beach Highlands P.O.A.	5738	1733	2438	1567	City of Vero Beach		730030	OverVotes			901	0
IND	Indian River	10282	11/8/2016	2016 General Election	28	Vero Beach Highlands P.O.A.	5738	1733	2438	1567	City of Vero Beach		730030	UnderVotes			902	0
IND	Indian River	10282	11/8/2016	2016 General Election	29	Morning Star Presbyterian Church	6730	2254	2677	1799	City of Vero Beach		730030	Lange Sykes	NOP		1	0
IND	Indian River	10282	11/8/2016	2016 General Election	29	Morning Star Presbyterian Church	6730	2254	2677	1799	City of Vero Beach		730030	Randolph Bruce Old	NOP		2	0
IND	Indian River	10282	11/8/2016	2016 General Election	29	Morning Star Presbyterian Church	6730	2254	2677	1799	City of Vero Beach		730030	Norman Wells	NOP		3	0
IND	Indian River	10282	11/8/2016	2016 General Election	29	Morning Star Presbyterian Church	6730	2254	2677	1799	City of Vero Beach		730030	Laura Moss	NOP		4	0
IND	Indian River	10282	11/8/2016	2016 General Election	29	Morning Star Presbyterian Church	6730	2254	2677	1799	City of Vero Beach		730030	Sharon Shelton Gorry	NOP		5	0
IND	Indian River	10282	11/8/2016	2016 General Election	29	Morning Star Presbyterian Church	6730	2254	2677	1799	City of Vero Beach		730030	Tony Young	NOP		6	0
IND	Indian River	10282	11/8/2016	2016 General Election	29	Morning Star Presbyterian Church	6730	2254	2677	1799	City of Vero Beach		730030	WriteinVotes			900	0
IND	Indian River	10282	11/8/2016	2016 General Election	29	Morning Star Presbyterian Church	6730	2254	2677	1799	City of Vero Beach		730030	OverVotes			901	0
IND	Indian River	10282	11/8/2016	2016 General Election	29	Morning Star Presbyterian Church	6730	2254	2677	1799	City of Vero Beach		730030	UnderVotes			902	0
IND	Indian River	10282	11/8/2016	2016 General Election	30	Unitarian Universalist Fellowship Hall	3558	961	1663	934	City of Vero Beach		730030	Lange Sykes	NOP		1	0
IND	Indian River	10282	11/8/2016	2016 General Election	30	Unitarian Universalist Fellowship Hall	3558	961	1663	934	City of Vero Beach		730030	Randolph Bruce Old	NOP		2	0
IND	Indian River	10282	11/8/2016	2016 General Election	30	Unitarian Universalist Fellowship Hall	3558	961	1663	934	City of Vero Beach		730030	Norman Wells	NOP		3	0
IND	Indian River	10282	11/8/2016	2016 General Election	30	Unitarian Universalist Fellowship Hall	3558	961	1663	934	City of Vero Beach		730030	Laura Moss	NOP		4	0
IND	Indian River	10282	11/8/2016	2016 General Election	30	Unitarian Universalist Fellowship Hall	3558	961	1663	934	City of Vero Beach		730030	Sharon Shelton Gorry	NOP		5	0
IND	Indian River	10282	11/8/2016	2016 General Election	30	Unitarian Universalist Fellowship Hall	3558	961	1663	934	City of Vero Beach		730030	Tony Young	NOP		6	0
IND	Indian River	10282	11/8/2016	2016 General Election	30	Unitarian Universalist Fellowship Hall	3558	961	1663	934	City of Vero Beach		730030	WriteinVotes			900	0
IND	Indian River	10282	11/8/2016	2016 General Election	30	Unitarian Universalist Fellowship Hall	3558	961	1663	934	City of Vero Beach		730030	OverVotes			901	0
IND	Indian River	10282	11/8/2016	2016 General Election	30	Unitarian Universalist Fellowship Hall	3558	961	1663	934	City of Vero Beach		730030	UnderVotes			902	0
IND	Indian River	10282	11/8/2016	2016 General Election	31	Unity Church of Vero Beach	3422	798	1880	744	City of Vero Beach		730030	Lange Sykes	NOP		1	0
IND	Indian River	10282	11/8/2016	2016 General Election	31	Unity Church of Vero Beach	3422	798	1880	744	City of Vero Beach		730030	Randolph Bruce Old	NOP		2	0
IND	Indian River	10282	11/8/2016	2016 General Election	31	Unity Church of Vero Beach	3422	798	1880	744	City of Vero Beach		730030	Norman Wells	NOP		3	0
IND	Indian River	10282	11/8/2016	2016 General Election	31	Unity Church of Vero Beach	3422	798	1880	744	City of Vero Beach		730030	Laura Moss	NOP		4	0
IND	Indian River	10282	11/8/2016	2016 General Election	31	Unity Church of Vero Beach	3422	798	1880	744	City of Vero Beach		730030	Sharon Shelton Gorry	NOP		5	0
IND	Indian River	10282	11/8/2016	2016 General Election	31	Unity Church of Vero Beach	3422	798	1880	744	City of Vero Beach		730030	Tony Young	NOP		6	0
IND	Indian River	10282	11/8/2016	2016 General Election	31	Unity Church of Vero Beach	3422	798	1880	744	City of Vero Beach		730030	WriteinVotes			900	0
IND	Indian River	10282	11/8/2016	2016 General Election	31	Unity Church of Vero Beach	3422	798	1880	744	City of Vero Beach		730030	OverVotes			901	0
IND	Indian River	10282	11/8/2016	2016 General Election	31	Unity Church of Vero Beach	3422	798	1880	744	City of Vero Beach		730030	UnderVotes			902	0
IND	Indian River	10282	11/8/2016	2016 General Election	32	Freedom Church	5928	1357	3109	1462	City of Vero Beach		730030	Lange Sykes	NOP		1	0
IND	Indian River	10282	11/8/2016	2016 General Election	32	Freedom Church	5928	1357	3109	1462	City of Vero Beach		730030	Randolph Bruce Old	NOP		2	0
IND	Indian River	10282	11/8/2016	2016 General Election	32	Freedom Church	5928	1357	3109	1462	City of Vero Beach		730030	Norman Wells	NOP		3	0
IND	Indian River	10282	11/8/2016	2016 General Election	32	Freedom Church	5928	1357	3109	1462	City of Vero Beach		730030	Laura Moss	NOP		4	0
IND	Indian River	10282	11/8/2016	2016 General Election	32	Freedom Church	5928	1357	3109	1462	City of Vero Beach		730030	Sharon Shelton Gorry	NOP		5	0
IND	Indian River	10282	11/8/2016	2016 General Election	32	Freedom Church	5928	1357	3109	1462	City of Vero Beach		730030	Tony Young	NOP		6	0
IND	Indian River	10282	11/8/2016	2016 General Election	32	Freedom Church	5928	1357	3109	1462	City of Vero Beach		730030	WriteinVotes			900	0
IND	Indian River	10282	11/8/2016	2016 General Election	32	Freedom Church	5928	1357	3109	1462	City of Vero Beach		730030	OverVotes			901	0
IND	Indian River	10282	11/8/2016	2016 General Election	32	Freedom Church	5928	1357	3109	1462	City of Vero Beach		730030	UnderVotes			902	0
IND	Indian River	10282	11/8/2016	2016 General Election	33	Indian River Estates	2593	501	1474	618	City of Vero Beach		730030	Lange Sykes	NOP		1	0
IND	Indian River	10282	11/8/2016	2016 General Election	33	Indian River Estates	2593	501	1474	618	City of Vero Beach		730030	Randolph Bruce Old	NOP		2	0
IND	Indian River	10282	11/8/2016	2016 General Election	33	Indian River Estates	2593	501	1474	618	City of Vero Beach		730030	Norman Wells	NOP		3	0
IND	Indian River	10282	11/8/2016	2016 General Election	33	Indian River Estates	2593	501	1474	618	City of Vero Beach		730030	Laura Moss	NOP		4	0
IND	Indian River	10282	11/8/2016	2016 General Election	33	Indian River Estates	2593	501	1474	618	City of Vero Beach		730030	Sharon Shelton Gorry	NOP		5	0
IND	Indian River	10282	11/8/2016	2016 General Election	33	Indian River Estates	2593	501	1474	618	City of Vero Beach		730030	Tony Young	NOP		6	0
IND	Indian River	10282	11/8/2016	2016 General Election	33	Indian River Estates	2593	501	1474	618	City of Vero Beach		730030	WriteinVotes			900	0
IND	Indian River	10282	11/8/2016	2016 General Election	33	Indian River Estates	2593	501	1474	618	City of Vero Beach		730030	OverVotes			901	0
IND	Indian River	10282	11/8/2016	2016 General Election	33	Indian River Estates	2593	501	1474	618	City of Vero Beach		730030	UnderVotes			902	0
IND	Indian River	10282	11/8/2016	2016 General Election	34	Lakewood Village Club House	3264	886	1412	966	City of Vero Beach		730030	Lange Sykes	NOP		1	0
IND	Indian River	10282	11/8/2016	2016 General Election	34	Lakewood Village Club House	3264	886	1412	966	City of Vero Beach		730030	Randolph Bruce Old	NOP		2	0
IND	Indian River	10282	11/8/2016	2016 General Election	34	Lakewood Village Club House	3264	886	1412	966	City of Vero Beach		730030	Norman Wells	NOP		3	0
IND	Indian River	10282	11/8/2016	2016 General Election	34	Lakewood Village Club House	3264	886	1412	966	City of Vero Beach		730030	Laura Moss	NOP		4	0
IND	Indian River	10282	11/8/2016	2016 General Election	34	Lakewood Village Club House	3264	886	1412	966	City of Vero Beach		730030	Sharon Shelton Gorry	NOP		5	0
IND	Indian River	10282	11/8/2016	2016 General Election	34	Lakewood Village Club House	3264	886	1412	966	City of Vero Beach		730030	Tony Young	NOP		6	0
IND	Indian River	10282	11/8/2016	2016 General Election	34	Lakewood Village Club House	3264	886	1412	966	City of Vero Beach		730030	WriteinVotes			900	0
IND	Indian River	10282	11/8/2016	2016 General Election	34	Lakewood Village Club House	3264	886	1412	966	City of Vero Beach		730030	OverVotes			901	0
IND	Indian River	10282	11/8/2016	2016 General Election	34	Lakewood Village Club House	3264	886	1412	966	City of Vero Beach		730030	UnderVotes			902	0
IND	Indian River	10282	11/8/2016	2016 General Election	35	Central Assembly of God	3027	813	1367	847	City of Vero Beach		730030	Lange Sykes	NOP		1	0
IND	Indian River	10282	11/8/2016	2016 General Election	35	Central Assembly of God	3027	813	1367	847	City of Vero Beach		730030	Randolph Bruce Old	NOP		2	0
IND	Indian River	10282	11/8/2016	2016 General Election	35	Central Assembly of God	3027	813	1367	847	City of Vero Beach		730030	Norman Wells	NOP		3	0
IND	Indian River	10282	11/8/2016	2016 General Election	35	Central Assembly of God	3027	813	1367	847	City of Vero Beach		730030	Laura Moss	NOP		4	0
IND	Indian River	10282	11/8/2016	2016 General Election	35	Central Assembly of God	3027	813	1367	847	City of Vero Beach		730030	Sharon Shelton Gorry	NOP		5	0
IND	Indian River	10282	11/8/2016	2016 General Election	35	Central Assembly of God	3027	813	1367	847	City of Vero Beach		730030	Tony Young	NOP		6	0
IND	Indian River	10282	11/8/2016	2016 General Election	35	Central Assembly of God	3027	813	1367	847	City of Vero Beach		730030	WriteinVotes			900	0
IND	Indian River	10282	11/8/2016	2016 General Election	35	Central Assembly of God	3027	813	1367	847	City of Vero Beach		730030	OverVotes			901	0
IND	Indian River	10282	11/8/2016	2016 General Election	35	Central Assembly of God	3027	813	1367	847	City of Vero Beach		730030	UnderVotes			902	0
IND	Indian River	10282	11/8/2016	2016 General Election	36	Gifford Community Center	1695	394	894	407	City of Vero Beach		730030	Lange Sykes	NOP		1	0
IND	Indian River	10282	11/8/2016	2016 General Election	36	Gifford Community Center	1695	394	894	407	City of Vero Beach		730030	Randolph Bruce Old	NOP		2	0
IND	Indian River	10282	11/8/2016	2016 General Election	36	Gifford Community Center	1695	394	894	407	City of Vero Beach		730030	Norman Wells	NOP		3	0
IND	Indian River	10282	11/8/2016	2016 General Election	36	Gifford Community Center	1695	394	894	407	City of Vero Beach		730030	Laura Moss	NOP		4	0
IND	Indian River	10282	11/8/2016	2016 General Election	36	Gifford Community Center	1695	394	894	407	City of Vero Beach		730030	Sharon Shelton Gorry	NOP		5	0
IND	Indian River	10282	11/8/2016	2016 General Election	36	Gifford Community Center	1695	394	894	407	City of Vero Beach		730030	Tony Young	NOP		6	0
IND	Indian River	10282	11/8/2016	2016 General Election	36	Gifford Community Center	1695	394	894	407	City of Vero Beach		730030	WriteinVotes			900	0
IND	Indian River	10282	11/8/2016	2016 General Election	36	Gifford Community Center	1695	394	894	407	City of Vero Beach		730030	OverVotes			901	0
IND	Indian River	10282	11/8/2016	2016 General Election	36	Gifford Community Center	1695	394	894	407	City of Vero Beach		730030	UnderVotes			902	0
IND	Indian River	10282	11/8/2016	2016 General Election	37	Realtors Association of IRC	215	52	80	83	City of Vero Beach		730030	Lange Sykes	NOP		1	0
IND	Indian River	10282	11/8/2016	2016 General Election	37	Realtors Association of IRC	215	52	80	83	City of Vero Beach		730030	Randolph Bruce Old	NOP		2	0
IND	Indian River	10282	11/8/2016	2016 General Election	37	Realtors Association of IRC	215	52	80	83	City of Vero Beach		730030	Norman Wells	NOP		3	0
IND	Indian River	10282	11/8/2016	2016 General Election	37	Realtors Association of IRC	215	52	80	83	City of Vero Beach		730030	Laura Moss	NOP		4	0
IND	Indian River	10282	11/8/2016	2016 General Election	37	Realtors Association of IRC	215	52	80	83	City of Vero Beach		730030	Sharon Shelton Gorry	NOP		5	0
IND	Indian River	10282	11/8/2016	2016 General Election	37	Realtors Association of IRC	215	52	80	83	City of Vero Beach		730030	Tony Young	NOP		6	0
IND	Indian River	10282	11/8/2016	2016 General Election	37	Realtors Association of IRC	215	52	80	83	City of Vero Beach		730030	WriteinVotes			900	0
IND	Indian River	10282	11/8/2016	2016 General Election	37	Realtors Association of IRC	215	52	80	83	City of Vero Beach		730030	OverVotes			901	0
IND	Indian River	10282	11/8/2016	2016 General Election	37	Realtors Association of IRC	215	52	80	83	City of Vero Beach		730030	UnderVotes			902	0
